STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SPM,Saint-Pierre-et-Miquelon (Fr.),WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SMR,San Marino,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESH,Western Sahara,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_THINK_HAZARD_EQ_LEVEL,Hazard level for Earthquakes,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
